,Cooperations,Defections,Cooperators,Defectors,TFT Performance,TFT Cooperations,VPP Performance,VPP Cooperations,WSLS Performance,WSLS Cooperations,iWSLS Performance,iWSLS Cooperations,LEARN Performance,MutualCooperations,LEARN Cooperations,moodyLEARN Performance,moodyMutualCooperations,moodyLEARN Cooperations,Model Params
182,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,14175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
183,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,14250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
184,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,14325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
185,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,14400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
186,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,14475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
187,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,14550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
188,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,14625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
189,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,14700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
190,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,14775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
191,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,14850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
192,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,14925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
193,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,15000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
194,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,15075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
195,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,15150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
196,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,15225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
197,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,15300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
198,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,15375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
199,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,15450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
200,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,15525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
201,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,15600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
202,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,15675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
203,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,15750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
204,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,15825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
205,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,15900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
206,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,15975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
207,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,16050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
208,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,16125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
209,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,16200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
210,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,16275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
211,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,16350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
212,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,16425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
213,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,16500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
214,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,16575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
215,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,16650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
216,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,16725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
217,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,16800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
218,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,16875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
219,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,16950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
220,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,17025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
221,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,17100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
222,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,17175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
223,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,17250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
224,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,17325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
225,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,17400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
226,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,17475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
227,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,17550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
228,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,17625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
229,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,17700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
230,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,17775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
231,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,17850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
232,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,17925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
233,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,18000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
234,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,18075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
235,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,18150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
236,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,18225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
237,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,18300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
238,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,18375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
239,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,18450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
240,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,18525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
241,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,18600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
242,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,18675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
243,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,18750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
244,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,18825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
245,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,18900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
246,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,18975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
247,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,19050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
248,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,19125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
249,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,19200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
250,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,19275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
251,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,19350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
252,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,19425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
253,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,19500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
254,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,19575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
255,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,19650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
256,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,19725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
257,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,19800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
258,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,19875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
259,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,19950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
260,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,20025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
261,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,20100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
262,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,20175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
263,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,20250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
264,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,20325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
265,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,20400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
266,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,20475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
267,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,20550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
268,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,20625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
269,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,20700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
270,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,20775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
271,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,20850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
272,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,20925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
273,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,21000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
274,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,21075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
275,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,21150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
276,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,21225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
277,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,21300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
278,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,21375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
279,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,21450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
280,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,21525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
281,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,21600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
282,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,21675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
283,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,21750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
284,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,21825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
285,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,21900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
286,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,21975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
287,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,22050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
288,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,22125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
289,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,22200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
290,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,22275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
291,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,22350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
292,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,22425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
293,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,22500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
294,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,22575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
295,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,22650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
296,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,22725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
297,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,22800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
298,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,22875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
299,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,22950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
300,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,23025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
301,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,23100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
302,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,23175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
303,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,23250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
304,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,23325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
305,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,23400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
306,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,23475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
307,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,23550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
308,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,23625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
309,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,23700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
310,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,23775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
311,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,23850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
312,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,23925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
313,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,24000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
314,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,24075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
315,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,24150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
316,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,24225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
317,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,24300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
318,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,24375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
319,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,24450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
320,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,24525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
321,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,24600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
322,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,24675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
323,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,24750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
324,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,24825,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
325,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,24900,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
326,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,24975,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
327,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,25050,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
328,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,25125,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
329,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,25200,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
330,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,25275,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
331,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,25350,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
332,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,25425,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
333,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,25500,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
334,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,25575,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
335,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,25650,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
336,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,25725,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
337,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,25800,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
338,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,25875,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
339,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,25950,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
340,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,26025,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
341,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,26100,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
342,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,26175,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
343,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,26250,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
344,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,26325,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
345,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,26400,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
346,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,26475,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
347,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,26550,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
348,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,26625,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
349,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,26700,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
350,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,26775,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
351,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,26850,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
352,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,26925,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
353,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,27000,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
354,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,27075,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
355,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,27150,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
356,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,27225,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
357,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,27300,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
358,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,27375,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
359,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,27450,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
360,62,18,20,2,0,0,0,0,0,0,0,0,0,0,0,27525,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
361,61,19,20,2,0,0,0,0,0,0,0,0,0,0,0,27600,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
362,60,20,19,2,0,0,0,0,0,0,0,0,0,0,0,27675,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
363,61,19,19,2,0,0,0,0,0,0,0,0,0,0,0,27750,25,50,"(25, 0.015, 0.5, 11, 0.1, 0.95, 0.99, 1)"
